-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21,22,23,24,25,26,27,28,21,22,23,24,25,26,27,28,21,22,23,24,25,26,27,28,21,22,23,24,25,26,27,28,21,22,23,24,25,26,27,28,21,22,23,24,25,26,27,28,21,22,23,24,21,22,23,24,25,26,27,28
39,40,41,42,43,44,45,46,39,40,41,42,43,44,45,46,39,40,41,42,43,44,45,46,39,40,41,42,43,44,45,46,39,40,41,42,43,44,45,46,39,40,41,42,43,44,45,46,39,40,41,42,39,40,41,42,43,44,45,46
57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60
57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60
57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60
57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60
57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60
57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60
57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60,61,62,63,64,57,58,59,60
